                              Name,Cultivar,   Factors,ZoneName,Clock.Today,Wheat.Phenology.DaysAfterSowing,Wheat.Phenology.ThermalTime,Wheat.Phenology.AccumulateThermalTime,Wheat.Phenology.CurrentPhaseName,Wheat.Phenology.CurrentStageName,Wheat.Phenology.Stage,Wheat.Structure.MainStemPrimordiaNo,Wheat.Structure.MainStemNodeNo,Wheat.Structure.PlantTotalNodeNo,Wheat.Structure.InitialiseStage,Wheat.Structure.MainStemFinalNodeNumber,Wheat.Structure.BranchNumber,Wheat.Structure.RemainingNodeNo,Wheat.Structure.DeltaNodeNumber,Wheat.Structure.ProportionBranchMortality,Wheat.Structure.ProportionPlantMortality,Wheat.Structure.BranchingRate,Wheat.Structure.BranchMortality,Wheat.Structure.PrimaryBudNo,Wheat.Structure.PrimaryBudTotalNodeNo,Wheat.Structure.MainStemPopn,Wheat.Structure.TotalStemPopn,Wheat.Structure.MeanTillerGrowthRate,Wheat.Arbitrator.FN,Wheat.Arbitrator.DMSupply,Wheat.Leaf.CohortAge1:10(1),Wheat.Leaf.CohortAge1:10(2),Wheat.Leaf.CohortAge1:10(3),Wheat.Leaf.CohortAge1:10(4),Wheat.Leaf.CohortAge1:10(5),Wheat.Leaf.CohortAge1:10(6),Wheat.Leaf.CohortAge1:10(7),Wheat.Leaf.CohortAge1:10(8),Wheat.Leaf.CohortAge1:10(9),Wheat.Leaf.CohortAge1:10(10),Wheat.Leaf.AppearedCohortNo,Wheat.Leaf.InitialisedCohortNo,Wheat.Leaf.ExpandingCohortNo,Wheat.Leaf.GreenCohortNo,Wheat.Leaf.SenescingCohortNo,Wheat.Leaf.DeadCohortNo,Wheat.Leaf.PlantAppearedGreenLeafNo,Wheat.Leaf.PlantAppearedLeafNo,Wheat.Leaf.PlantsenescedLeafNo,Wheat.Leaf.LAI,Wheat.Leaf.LAIDead,Wheat.Leaf.LAITotal,Wheat.Leaf.CoverDead,Wheat.Leaf.CoverGreen,Wheat.Leaf.CoverTotal
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-19,                             59,                     11.000,                              874.330,                      Vegetative,                               ?,                3.767,                             11.202,                         8.738,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.262,                          0.085,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              1.525,                   15.654,                    798.322,                    691.050,                    610.650,                    516.350,                    419.200,                    323.400,                    211.950,                    103.950,                      0.000,                       0.000,                      8.000,                        11.000,                       1.000,                   6.000,                       4.000,                  2.000,                             28.000,                        30.000,                         2.000,         4.316,             0.116,              4.433,               0.034,                0.884,                0.888
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-20,                             60,                     12.850,                              887.180,                      Vegetative,                               ?,                3.784,                             11.344,                         8.837,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.163,                          0.099,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              1.585,                   15.216,                    811.172,                    703.900,                    623.500,                    529.200,                    432.050,                    336.250,                    224.800,                    116.800,                      0.000,                       0.000,                      8.000,                        11.000,                       1.000,                   6.000,                       4.000,                  2.000,                             28.000,                        30.000,                         2.000,         4.552,             0.124,              4.676,               0.037,                0.897,                0.901
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-21,                             61,                     12.700,                              899.880,                      Vegetative,                               ?,                3.801,                             11.484,                         8.935,                          30.000,                      Emergence,                                 26.000,                       9.000,                         17.065,                          0.098,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               30.000,                     150.000,                     1500.000,                               0.001,              1.686,                   13.615,                    823.872,                    716.600,                    636.200,                    541.900,                    444.750,                    348.950,                    237.500,                    129.500,                      0.000,                       0.000,                      8.000,                        11.000,                       1.000,                   6.000,                       4.000,                  2.000,                             28.000,                        30.000,                         2.000,         4.765,             0.132,              4.897,               0.039,                0.908,                0.911
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-22,                             62,                     12.950,                              912.830,                      Vegetative,                               ?,                3.818,                             11.626,                         9.034,                          43.000,                      Emergence,                                 26.000,                      12.000,                         16.966,                          0.100,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               43.000,                     150.000,                     1950.000,                               0.001,              2.366,                    7.267,                    836.822,                    729.550,                    649.150,                    554.850,                    457.700,                    361.900,                    250.450,                    142.450,                     12.950,                       0.000,                      9.000,                        11.000,                       1.000,                   7.000,                       4.000,                  2.000,                             41.000,                        43.000,                         2.000,         4.932,             0.140,              5.072,               0.041,                0.915,                0.919
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-23,                             63,                     18.100,                              930.930,                      Vegetative,                               ?,                3.842,                             11.825,                         9.173,                          43.000,                      Emergence,                                 26.000,                      12.000,                         16.827,                          0.139,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               43.000,                     150.000,                     1950.000,                               0.001,              2.222,                   12.037,                    854.922,                    747.650,                    667.250,                    572.950,                    475.800,                    380.000,                    268.550,                    160.550,                     31.050,                       0.000,                      9.000,                        11.000,                       1.000,                   7.000,                       4.000,                  2.000,                             41.000,                        43.000,                         2.000,         5.195,             0.151,              5.345,               0.044,                0.926,                0.929
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-24,                             64,                     19.700,                              950.630,                      Vegetative,                               ?,                3.869,                             12.042,                         9.325,                          43.000,                      Emergence,                                 26.000,                      12.000,                         16.675,                          0.152,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               43.000,                     150.000,                     1950.000,                               0.000,              2.222,                   10.817,                    874.622,                    767.350,                    686.950,                    592.650,                    495.500,                    399.700,                    288.250,                    180.250,                     50.750,                       0.000,                      9.000,                        12.000,                       1.000,                   7.000,                       4.000,                  2.000,                             41.000,                        43.000,                         2.000,         5.439,             0.163,              5.601,               0.048,                0.934,                0.937
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-25,                             65,                     18.600,                              969.230,                      Vegetative,                               ?,                3.894,                             12.246,                         9.468,                          43.000,                      Emergence,                                 26.000,                      12.000,                         16.532,                          0.143,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               43.000,                     150.000,                     1950.000,                               0.000,              1.756,                   15.559,                    893.222,                    785.950,                    705.550,                    611.250,                    514.100,                    418.300,                    306.850,                    198.850,                     69.350,                       0.000,                      9.000,                        12.000,                       1.000,                   7.000,                       5.000,                  2.000,                             41.000,                        43.000,                         2.000,         5.757,             0.187,              5.944,               0.055,                0.944,                0.947
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-26,                             66,                     16.950,                              986.180,                      Vegetative,                               ?,                3.917,                             12.433,                         9.598,                          43.000,                      Emergence,                                 26.000,                      12.000,                         16.402,                          0.130,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               43.000,                     150.000,                     1950.000,                               0.000,              1.966,                   10.668,                    910.172,                    802.900,                    722.500,                    628.200,                    531.050,                    435.250,                    323.800,                    215.800,                     86.300,                       0.000,                      9.000,                        12.000,                       1.000,                   7.000,                       5.000,                  2.000,                             41.000,                        43.000,                         2.000,         5.979,             0.214,              6.192,               0.062,                0.950,                0.953
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-27,                             67,                     16.350,                             1002.530,                      Vegetative,                               ?,                3.939,                             12.613,                         9.724,                          43.000,                      Emergence,                                 26.000,                      12.000,                         16.276,                          0.126,                                    0.000,                                   0.000,                        3.000,                          0.000,                       1.000,                               43.000,                     150.000,                     1950.000,                               0.000,              1.573,                   17.591,                    926.522,                    819.250,                    738.850,                    644.550,                    547.400,                    451.600,                    340.150,                    232.150,                    102.650,                       0.000,                      9.000,                        12.000,                       1.000,                   7.000,                       5.000,                  2.000,                             41.000,                        43.000,                         2.000,         6.316,             0.239,              6.555,               0.069,                0.957,                0.960
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-28,                             68,                     13.050,                             1015.580,                      Vegetative,                               ?,                3.957,                             12.756,                         9.825,                          43.000,                      Emergence,                                 26.000,                      12.000,                         16.175,                          0.100,                                    0.000,                                   0.000,                        2.745,                          0.000,                       1.000,                               43.000,                     150.000,                     1950.000,                               0.000,              1.372,                   18.428,                    939.572,                    832.300,                    751.900,                    657.600,                    560.450,                    464.650,                    353.200,                    245.200,                    115.700,                       0.000,                      9.000,                        12.000,                       1.000,                   7.000,                       5.000,                  2.000,                             41.000,                        43.000,                         2.000,         6.643,             0.259,              6.902,               0.075,                0.964,                0.967
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-29,                             69,                     11.950,                             1027.530,                      Vegetative,                               ?,                3.974,                             12.888,                         9.917,                          43.000,                      Emergence,                                 26.000,                      12.000,                         16.083,                          0.092,                                    0.000,                                   0.000,                        2.646,                          0.000,                       1.000,                               43.000,                     150.000,                     1950.000,                               0.001,              1.323,                   18.995,                    951.522,                    844.250,                    763.850,                    669.550,                    572.400,                    476.600,                    365.150,                    257.150,                    127.650,                       0.000,                      9.000,                        12.000,                       1.000,                   7.000,                       5.000,                  2.000,                             41.000,                        43.000,                         2.000,         6.961,             0.278,              7.239,               0.080,                0.969,                0.972
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-30,                             70,                     12.800,                             1040.330,                      Vegetative,                               ?,                3.992,                             13.028,                        10.015,                          58.646,                      Emergence,                                 26.000,                      14.646,                         15.985,                          0.098,                                    0.000,                                   0.000,                        2.611,                          0.000,                       1.000,                               58.646,                     150.000,                     2346.834,                               0.001,              1.306,                   18.397,                    964.322,                    857.050,                    776.650,                    682.350,                    585.200,                    489.400,                    377.950,                    269.950,                    140.450,                      12.800,                     10.000,                        13.000,                       1.000,                   8.000,                       5.000,                  2.000,                             56.646,                        58.646,                         2.000,         7.374,             0.298,              7.671,               0.085,                0.975,                0.977
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-07-31,                             71,                     13.500,                             1053.830,                  StemElongation,                TerminalSpikelet,                4.000,                             13.028,                        10.119,                          55.340,                      Emergence,                                 13.028,                      14.646,                          2.910,                          0.104,                                    0.059,                                   0.000,                        0.000,                          0.058,                       1.000,                               55.340,                     150.000,                     2216.324,                               0.001,              1.352,                   17.732,                    977.822,                    870.550,                    790.150,                    695.850,                    598.700,                    502.900,                    391.450,                    283.450,                    153.950,                      26.300,                     10.000,                        14.000,                       1.000,                   8.000,                       6.000,                  2.000,                             53.340,                        55.340,                         2.000,         7.663,             0.365,              8.028,               0.104,                0.978,                0.981
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-01,                             72,                     13.400,                             1067.230,                  StemElongation,                               ?,                4.000,                             13.028,                        10.222,                          52.280,                      Emergence,                                 13.028,                      14.646,                          2.807,                          0.103,                                    0.058,                                   0.000,                        0.000,                          0.058,                       1.000,                               52.280,                     150.000,                     2095.519,                               0.001,              1.369,                   17.968,                    991.222,                    883.950,                    803.550,                    709.250,                    612.100,                    516.300,                    404.850,                    296.850,                    167.350,                      39.700,                     10.000,                        14.000,                       1.000,                   7.000,                       6.000,                  3.000,                             49.280,                        52.280,                         3.000,         7.932,             0.453,              8.385,               0.127,                0.981,                0.983
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-02,                             73,                     14.970,                             1082.200,                  StemElongation,                               ?,                4.029,                             13.028,                        10.337,                          49.414,                      Emergence,                                 13.028,                      14.646,                          2.691,                          0.115,                                    0.058,                                   0.000,                        0.000,                          0.059,                       1.000,                               49.414,                     150.000,                     1982.377,                               0.001,              1.437,                   16.474,                   1006.192,                    898.920,                    818.520,                    724.220,                    627.070,                    531.270,                    419.820,                    311.820,                    182.320,                      54.670,                     10.000,                        14.000,                       1.000,                   7.000,                       6.000,                  3.000,                             46.414,                        49.414,                         3.000,         8.184,             0.545,              8.729,               0.151,                0.983,                0.986
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-03,                             74,                     15.851,                             1098.051,                  StemElongation,                               ?,                4.057,                             13.028,                        10.459,                          46.687,                      Emergence,                                 13.028,                      14.646,                          2.569,                          0.122,                                    0.059,                                   0.000,                        0.000,                          0.060,                       1.000,                               46.687,                     150.000,                     1874.731,                               0.001,              1.474,                   16.066,                   1022.043,                    914.771,                    834.371,                    740.071,                    642.921,                    547.121,                    435.671,                    327.671,                    198.171,                      70.521,                     10.000,                        14.000,                       1.000,                   7.000,                       6.000,                  3.000,                             43.687,                        46.687,                         3.000,         8.427,             0.642,              9.069,               0.175,                0.985,                0.988
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-04,                             75,                     15.200,                             1113.251,                  StemElongation,                               ?,                4.089,                             13.028,                        10.576,                          44.079,                      Emergence,                                 13.028,                      14.646,                          2.453,                          0.117,                                    0.060,                                   0.000,                        0.000,                          0.060,                       1.000,                               44.079,                     150.000,                     1771.752,                               0.001,              1.605,                   13.876,                   1037.243,                    929.971,                    849.571,                    755.271,                    658.121,                    562.321,                    450.871,                    342.871,                    213.371,                      85.721,                     10.000,                        14.000,                       1.000,                   7.000,                       6.000,                  3.000,                             41.079,                        44.079,                         3.000,         8.626,             0.740,              9.366,               0.199,                0.987,                0.989
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-05,                             76,                     11.500,                             1124.751,                  StemElongation,                               ?,                4.122,                             13.028,                        10.664,                          41.612,                      Emergence,                                 13.028,                      14.646,                          2.364,                          0.088,                                    0.060,                                   0.000,                        0.000,                          0.059,                       1.000,                               41.612,                     150.000,                     1674.369,                               0.001,              1.536,                   17.268,                   1048.743,                    941.471,                    861.071,                    766.771,                    669.621,                    573.821,                    462.371,                    354.371,                    224.871,                      97.221,                     10.000,                        14.000,                       1.000,                   7.000,                       6.000,                  3.000,                             38.612,                        41.612,                         3.000,         8.840,             0.827,              9.667,               0.220,                0.988,                0.991
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-06,                             77,                     12.750,                             1137.501,                  StemElongation,                               ?,                4.154,                             13.028,                        10.762,                          39.335,                      Emergence,                                 13.028,                      14.646,                          2.266,                          0.098,                                    0.059,                                   0.000,                        0.000,                          0.058,                       1.000,                               39.335,                     150.000,                     1584.457,                               0.001,              1.539,                   16.015,                   1061.493,                    954.221,                    873.821,                    779.521,                    682.371,                    586.571,                    475.121,                    367.121,                    237.621,                     109.971,                     10.000,                        14.000,                       1.000,                   7.000,                       6.000,                  3.000,                             36.335,                        39.335,                         3.000,         9.038,             0.919,              9.956,               0.241,                0.989,                0.992
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-07,                             78,                     11.750,                             1149.251,                  StemElongation,                               ?,                4.179,                             13.028,                        10.853,                          37.211,                      Emergence,                                 13.028,                      14.646,                          2.176,                          0.090,                                    0.058,                                   0.000,                        0.000,                          0.057,                       1.000,                               37.211,                     150.000,                     1500.616,                               0.001,              1.568,                   15.672,                   1073.243,                    965.971,                    885.571,                    791.271,                    694.121,                    598.321,                    486.871,                    378.871,                    249.371,                     121.721,                     10.000,                        14.000,                       1.000,                   7.000,                       6.000,                  3.000,                             34.211,                        37.211,                         3.000,         9.213,             1.008,             10.221,               0.261,                0.990,                0.993
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-08,                             79,                     10.250,                             1159.501,                  StemElongation,                               ?,                4.206,                             13.028,                        10.932,                          35.251,                      Emergence,                                 13.028,                      14.646,                          2.097,                          0.079,                                    0.057,                                   0.000,                        0.000,                          0.055,                       1.000,                               35.251,                     150.000,                     1423.253,                               0.001,              1.627,                   15.342,                   1083.493,                    976.221,                    895.821,                    801.521,                    704.371,                    608.571,                    497.121,                    389.121,                    259.621,                     131.971,                     10.000,                        14.000,                       0.000,                   6.000,                       6.000,                  4.000,                             31.092,                        35.251,                         4.159,         9.347,             1.092,             10.439,               0.279,                0.991,                0.993
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-09,                             80,                     12.300,                             1171.801,                  StemElongation,                               ?,                4.231,                             13.028,                        11.026,                          41.979,                      Emergence,                                 13.028,                      14.646,                          2.002,                          0.095,                                    0.055,                                   0.000,                        0.000,                          0.054,                       1.000,                               41.979,                     150.000,                     1352.598,                               0.001,              1.776,                   14.172,                   1095.793,                    988.521,                    908.121,                    813.821,                    716.671,                    620.871,                    509.421,                    401.421,                    271.921,                     144.271,                     11.000,                        14.000,                       1.000,                   7.000,                       6.000,                  4.000,                             37.884,                        41.979,                         4.095,         9.434,             1.176,             10.610,               0.297,                0.991,                0.994
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-10,                             81,                     14.500,                             1186.301,                  StemElongation,                               ?,                4.248,                             13.028,                        11.138,                          39.862,                      Emergence,                                 13.028,                      14.646,                          1.891,                          0.112,                                    0.054,                                   0.000,                        0.000,                          0.055,                       1.000,                               39.862,                     150.000,                     1287.281,                               0.001,              1.802,                   14.646,                   1110.293,                   1003.021,                    922.621,                    828.321,                    731.171,                    635.371,                    523.921,                    415.921,                    286.421,                     158.771,                     11.000,                        14.000,                       1.000,                   7.000,                       7.000,                  4.000,                             35.826,                        39.862,                         4.035,         9.512,             1.300,             10.812,               0.323,                0.991,                0.994
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-11,                             82,                     13.956,                             1200.257,                  StemElongation,                               ?,                4.272,                             13.028,                        11.245,                          37.845,                      Emergence,                                 13.028,                      14.646,                          1.783,                          0.107,                                    0.055,                                   0.000,                        0.000,                          0.055,                       1.000,                               37.845,                     150.000,                     1225.065,                               0.001,              1.815,                   14.430,                   1124.249,                   1016.977,                    936.577,                    842.277,                    745.127,                    649.327,                    537.877,                    429.877,                    300.377,                     172.727,                     11.000,                        14.000,                       1.000,                   7.000,                       7.000,                  4.000,                             33.866,                        37.845,                         3.979,         9.564,             1.441,             11.004,               0.351,                0.992,                0.995
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-12,                             83,                     17.095,                             1217.352,                  StemElongation,                               ?,                4.299,                             13.028,                        11.377,                          35.998,                      Emergence,                                 13.028,                      14.646,                          1.652,                          0.132,                                    0.055,                                   0.000,                        0.000,                          0.055,                       1.000,                               35.998,                     150.000,                     1166.446,                               0.001,              1.855,                   13.476,                   1141.344,                   1034.072,                    953.672,                    859.372,                    762.222,                    666.422,                    554.972,                    446.972,                    317.472,                     189.822,                     11.000,                        14.000,                       1.000,                   7.000,                       7.000,                  4.000,                             32.020,                        35.998,                         3.979,         9.629,             1.604,             11.233,               0.382,                0.992,                0.995
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-13,                             84,                     15.650,                             1233.002,                  StemElongation,                               ?,                4.326,                             13.028,                        11.497,                          34.229,                      Emergence,                                 13.028,                      14.646,                          1.531,                          0.120,                                    0.055,                                   0.000,                        0.000,                          0.056,                       1.000,                               34.229,                     150.000,                     1110.265,                               0.001,              1.756,                   15.746,                   1156.994,                   1049.722,                    969.322,                    875.022,                    777.872,                    682.072,                    570.622,                    462.622,                    333.122,                     205.472,                     11.000,                        14.000,                       1.000,                   7.000,                       7.000,                  4.000,                             30.250,                        34.229,                         3.979,         9.649,             1.785,             11.434,               0.415,                0.992,                0.995
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-14,                             85,                     15.350,                             1248.352,                  StemElongation,                               ?,                4.359,                             13.028,                        11.615,                          32.541,                      Emergence,                                 13.028,                      14.646,                          1.413,                          0.118,                                    0.056,                                   0.000,                        0.000,                          0.056,                       1.000,                               32.541,                     150.000,                     1056.700,                               0.001,              1.753,                   14.884,                   1172.344,                   1065.072,                    984.672,                    890.372,                    793.222,                    697.422,                    585.972,                    477.972,                    348.472,                     220.822,                     11.000,                        14.000,                       1.000,                   7.000,                       7.000,                  4.000,                             28.562,                        32.541,                         3.979,         9.660,             1.958,             11.618,               0.444,                0.992,                0.996
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-15,                             86,                     12.900,                             1261.252,                  StemElongation,                               ?,                4.389,                             13.028,                        11.714,                          30.955,                      Emergence,                                 13.028,                      14.646,                          1.314,                          0.099,                                    0.056,                                   0.000,                        0.000,                          0.055,                       1.000,                               30.955,                     150.000,                     1006.332,                               0.001,              1.944,                   11.655,                   1185.244,                   1077.972,                    997.572,                    903.272,                    806.122,                    710.322,                    598.872,                    490.872,                    361.372,                     233.722,                     11.000,                        14.000,                       1.000,                   6.000,                       7.000,                  5.000,                             25.806,                        30.955,                         5.148,         9.646,             2.113,             11.759,               0.470,                0.992,                0.996
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-16,                             87,                     14.100,                             1275.352,                  StemElongation,                               ?,                4.418,                             13.028,                        11.823,                          29.467,                      Emergence,                                 13.028,                      14.646,                          1.206,                          0.108,                                    0.055,                                   0.000,                        0.000,                          0.056,                       1.000,                               29.467,                     150.000,                      959.101,                               0.001,              2.324,                    8.477,                   1199.344,                   1092.072,                   1011.672,                    917.372,                    820.222,                    724.422,                    612.972,                    504.972,                    375.472,                     247.822,                     11.000,                        14.000,                       1.000,                   6.000,                       7.000,                  5.000,                             24.383,                        29.467,                         5.084,         9.643,             2.257,             11.900,               0.492,                0.992,                0.996
15TraitModCultivarDummy2Management,  Dummy2,Management,   Field, 2015-08-17,                             88,                     16.350,                             1291.702,                  StemElongation,                               ?,                4.443,                             13.028,                        11.949,                          28.042,                      Emergence,                                 13.028,                      14.646,                          1.080,                          0.126,                                    0.056,                                   0.000,                        0.000,                          0.055,                       1.000,                               28.042,                     150.000,                      913.860,                               0.001,              2.093,                   14.573,                   1215.694,                   1108.422,                   1028.022,                    933.722,                    836.572,                    740.772,                    629.322,                    521.322,                    391.822,                     264.172,                     11.000,                        14.000,                       0.000,                   6.000,                       7.000,                  5.000,                             23.020,                        28.042,                         5.022,         9.647,             2.397,             12.044,               0.513,                0.992,                0.996
